"Step","fast-microwave-1 - loss/average","fast-microwave-1 - loss/average__MIN","fast-microwave-1 - loss/average__MAX"
"1434","0.054055998672450346","0.054055998672450346","0.054055998672450346"
"1435","0.054020640984295855","0.054020640984295855","0.054020640984295855"
"1436","0.0540141607945164","0.0540141607945164","0.0540141607945164"
"1437","0.05441474374383688","0.05441474374383688","0.05441474374383688"
"1438","0.05428636171337631","0.05428636171337631","0.05428636171337631"
"1439","0.054233237725519946","0.054233237725519946","0.054233237725519946"
"1440","0.05416114636889053","0.05416114636889053","0.05416114636889053"
"1441","0.05425323074358323","0.05425323074358323","0.05425323074358323"
"1442","0.05422385054980479","0.05422385054980479","0.05422385054980479"
"1443","0.05394145880958864","0.05394145880958864","0.05394145880958864"
"1444","0.053970714939373825","0.053970714939373825","0.053970714939373825"
"1445","0.053624885088749345","0.053624885088749345","0.053624885088749345"
"1446","0.05331012362998629","0.05331012362998629","0.05331012362998629"
"1447","0.052841528989965955","0.052841528989965955","0.052841528989965955"
"1448","0.05281810920153345","0.05281810920153345","0.05281810920153345"
"1449","0.052944648455059716","0.052944648455059716","0.052944648455059716"
"1450","0.052845225004213195","0.052845225004213195","0.052845225004213195"
"1451","0.05284819610653416","0.05284819610653416","0.05284819610653416"
"1452","0.052847570081847525","0.052847570081847525","0.052847570081847525"
"1453","0.05292648199265675","0.05292648199265675","0.05292648199265675"
"1454","0.05285186818874781","0.05285186818874781","0.05285186818874781"
"1455","0.05252707427781489","0.05252707427781489","0.05252707427781489"
"1456","0.05244616851772344","0.05244616851772344","0.05244616851772344"
"1457","0.052502410892870215","0.052502410892870215","0.052502410892870215"
"1458","0.052799850709677215","0.052799850709677215","0.052799850709677215"
"1459","0.05279743260600501","0.05279743260600501","0.05279743260600501"
"1460","0.05272333299859412","0.05272333299859412","0.05272333299859412"
"1461","0.05248905599619898","0.05248905599619898","0.05248905599619898"
"1462","0.0524577436126059","0.0524577436126059","0.0524577436126059"
"1463","0.05207287559344891","0.05207287559344891","0.05207287559344891"
"1464","0.05258614017465522","0.05258614017465522","0.05258614017465522"
"1465","0.052548983916344626","0.052548983916344626","0.052548983916344626"
"1466","0.05271655350539183","0.05271655350539183","0.05271655350539183"
"1467","0.05239455203067452","0.05239455203067452","0.05239455203067452"
"1468","0.05222902440924256","0.05222902440924256","0.05222902440924256"
"1469","0.05221249468121973","0.05221249468121973","0.05221249468121973"
"1470","0.05218013373188793","0.05218013373188793","0.05218013373188793"
"1471","0.052756883433118226","0.052756883433118226","0.052756883433118226"
"1472","0.05284534889524655","0.05284534889524655","0.05284534889524655"
"1473","0.052467174862053184","0.052467174862053184","0.052467174862053184"
"1474","0.05237750596559","0.05237750596559","0.05237750596559"
"1475","0.05213682184232369","0.05213682184232369","0.05213682184232369"
"1476","0.05217411286153254","0.05217411286153254","0.05217411286153254"
"1477","0.051946785713412935","0.051946785713412935","0.051946785713412935"
"1478","0.0516663210185629","0.0516663210185629","0.0516663210185629"
"1479","0.05152938343909761","0.05152938343909761","0.05152938343909761"
"1480","0.051692704813525316","0.051692704813525316","0.051692704813525316"
"1481","0.05165515247407177","0.05165515247407177","0.05165515247407177"
"1482","0.05189255811126223","0.05189255811126223","0.05189255811126223"
"1483","0.05149645284261732","0.05149645284261732","0.05149645284261732"
"1484","0.051437595615252144","0.051437595615252144","0.051437595615252144"
"1485","0.051477399679817376","0.051477399679817376","0.051477399679817376"
"1486","0.05139378344285346","0.05139378344285346","0.05139378344285346"
"1487","0.05133126775275857","0.05133126775275857","0.05133126775275857"
"1488","0.05134078705505956","0.05134078705505956","0.05134078705505956"
"1489","0.05125262687751462","0.05125262687751462","0.05125262687751462"
"1490","0.051178179463992515","0.051178179463992515","0.051178179463992515"
"1491","0.05112052880493658","0.05112052880493658","0.05112052880493658"
"1492","0.05095934177054063","0.05095934177054063","0.05095934177054063"
"1493","0.05080016778545484","0.05080016778545484","0.05080016778545484"
"1494","0.050826576569428045","0.050826576569428045","0.050826576569428045"
"1495","0.05087452000894007","0.05087452000894007","0.05087452000894007"
"1496","0.05090116382916532","0.05090116382916532","0.05090116382916532"
"1497","0.050900845074405274","0.050900845074405274","0.050900845074405274"
"1498","0.050935712845493405","0.050935712845493405","0.050935712845493405"
"1499","0.05094825660750743","0.05094825660750743","0.05094825660750743"
"1500","0.051029336332742654","0.051029336332742654","0.051029336332742654"
"1501","0.05093165334343674","0.05093165334343674","0.05093165334343674"
"1502","0.050956421379473","0.050956421379473","0.050956421379473"
"1503","0.050981982395289435","0.050981982395289435","0.050981982395289435"
"1504","0.05139065755028573","0.05139065755028573","0.05139065755028573"
"1505","0.05114928767794655","0.05114928767794655","0.05114928767794655"
"1506","0.05118889399464168","0.05118889399464168","0.05118889399464168"
"1507","0.051202622493581165","0.051202622493581165","0.051202622493581165"
"1508","0.05094749238046389","0.05094749238046389","0.05094749238046389"
"1509","0.05077438608758033","0.05077438608758033","0.05077438608758033"
"1510","0.05066644096421817","0.05066644096421817","0.05066644096421817"
"1511","0.05120974209100481","0.05120974209100481","0.05120974209100481"
"1512","0.05102028117056877","0.05102028117056877","0.05102028117056877"
"1513","0.05115181847756344","0.05115181847756344","0.05115181847756344"
"1514","0.05099047198448153","0.05099047198448153","0.05099047198448153"
"1515","0.05090085578609317","0.05090085578609317","0.05090085578609317"
"1516","0.05080227244734054","0.05080227244734054","0.05080227244734054"
"1517","0.050775609515784755","0.050775609515784755","0.050775609515784755"
"1518","0.050542953913469635","0.050542953913469635","0.050542953913469635"
"1519","0.05051717947547634","0.05051717947547634","0.05051717947547634"
"1520","0.05067394528508423","0.05067394528508423","0.05067394528508423"
"1521","0.05051141041996224","0.05051141041996224","0.05051141041996224"
"1522","0.050469944967577854","0.050469944967577854","0.050469944967577854"
"1523","0.050332181414382324","0.050332181414382324","0.050332181414382324"
"1524","0.05025508799220598","0.05025508799220598","0.05025508799220598"
"1525","0.04993807319995193","0.04993807319995193","0.04993807319995193"
"1526","0.05002879433718229","0.05002879433718229","0.05002879433718229"
"1527","0.04954535401322775","0.04954535401322775","0.04954535401322775"
"1528","0.04943445624842767","0.04943445624842767","0.04943445624842767"
"1529","0.049503375656370606","0.049503375656370606","0.049503375656370606"
"1530","0.049825578876253634","0.049825578876253634","0.049825578876253634"
"1531","0.04988866497629455","0.04988866497629455","0.04988866497629455"
"1532","0.04981521548525918","0.04981521548525918","0.04981521548525918"
"1533","0.049771326018999966","0.049771326018999966","0.049771326018999966"
"1534","0.049632179259603455","0.049632179259603455","0.049632179259603455"
"1535","0.04927121505052561","0.04927121505052561","0.04927121505052561"
"1536","0.0493057214093232","0.0493057214093232","0.0493057214093232"
"1537","0.04927313216769742","0.04927313216769742","0.04927313216769742"
"1538","0.049254451593058926","0.049254451593058926","0.049254451593058926"
"1539","0.04919900474478565","0.04919900474478565","0.04919900474478565"
"1540","0.04932193743242394","0.04932193743242394","0.04932193743242394"
"1541","0.04894079004990912","0.04894079004990912","0.04894079004990912"
"1542","0.04917829870615923","0.04917829870615923","0.04917829870615923"
"1543","0.0493664979121633","0.0493664979121633","0.0493664979121633"
"1544","0.04923524246477182","0.04923524246477182","0.04923524246477182"
"1545","0.04929831827591572","0.04929831827591572","0.04929831827591572"
"1546","0.049535220040984096","0.049535220040984096","0.049535220040984096"
"1547","0.04953360063955188","0.04953360063955188","0.04953360063955188"
"1548","0.04957492779201222","0.04957492779201222","0.04957492779201222"
"1549","0.049845785891548505","0.049845785891548505","0.049845785891548505"
"1550","0.04972725543267434","0.04972725543267434","0.04972725543267434"
"1551","0.04966253574627141","0.04966253574627141","0.04966253574627141"
"1552","0.049629629056693776","0.049629629056693776","0.049629629056693776"
"1553","0.04946611242974916","0.04946611242974916","0.04946611242974916"
"1554","0.049498962763963004","0.049498962763963004","0.049498962763963004"
"1555","0.04963150048584101","0.04963150048584101","0.04963150048584101"
"1556","0.049071457390008226","0.049071457390008226","0.049071457390008226"
"1557","0.048941831638859144","0.048941831638859144","0.048941831638859144"
"1558","0.04889170129428662","0.04889170129428662","0.04889170129428662"
"1559","0.048764917939635256","0.048764917939635256","0.048764917939635256"
"1560","0.048599344284258904","0.048599344284258904","0.048599344284258904"
"1561","0.048440634357994276","0.048440634357994276","0.048440634357994276"
"1562","0.04835451473481953","0.04835451473481953","0.04835451473481953"
"1563","0.048376584247434656","0.048376584247434656","0.048376584247434656"
"1564","0.04775465822276024","0.04775465822276024","0.04775465822276024"
"1565","0.04769060420951555","0.04769060420951555","0.04769060420951555"
"1566","0.047705260973926335","0.047705260973926335","0.047705260973926335"
"1567","0.047447047514900094","0.047447047514900094","0.047447047514900094"
"1568","0.04752911265629033","0.04752911265629033","0.04752911265629033"
"1569","0.04731082262486101","0.04731082262486101","0.04731082262486101"
"1570","0.046909536796045447","0.046909536796045447","0.046909536796045447"
"1571","0.04681711009674011","0.04681711009674011","0.04681711009674011"
"1572","0.046591347700635354","0.046591347700635354","0.046591347700635354"
"1573","0.046581863081969675","0.046581863081969675","0.046581863081969675"
"1574","0.0465619765953826","0.0465619765953826","0.0465619765953826"
"1575","0.04640146212667109","0.04640146212667109","0.04640146212667109"
"1576","0.046478177124397856","0.046478177124397856","0.046478177124397856"
"1577","0.046561026421656444","0.046561026421656444","0.046561026421656444"
"1578","0.04693971223286575","0.04693971223286575","0.04693971223286575"
"1579","0.046814702518491284","0.046814702518491284","0.046814702518491284"
"1580","0.04686929848089459","0.04686929848089459","0.04686929848089459"
"1581","0.0467623778714961","0.0467623778714961","0.0467623778714961"
"1582","0.046765560676742875","0.046765560676742875","0.046765560676742875"
"1583","0.047556248912587765","0.047556248912587765","0.047556248912587765"
"1584","0.04754221384590935","0.04754221384590935","0.04754221384590935"
"1585","0.04738983240436822","0.04738983240436822","0.04738983240436822"
"1586","0.04727315379321457","0.04727315379321457","0.04727315379321457"
"1587","0.0473358417011147","0.0473358417011147","0.0473358417011147"
"1588","0.04716503261145027","0.04716503261145027","0.04716503261145027"
"1589","0.04723080399534887","0.04723080399534887","0.04723080399534887"
"1590","0.047231180598545405","0.047231180598545405","0.047231180598545405"
"1591","0.04730274622801632","0.04730274622801632","0.04730274622801632"
"1592","0.04731825121146228","0.04731825121146228","0.04731825121146228"
"1593","0.047187476829137834","0.047187476829137834","0.047187476829137834"
"1594","0.04718344513075574","0.04718344513075574","0.04718344513075574"
"1595","0.04699642370780191","0.04699642370780191","0.04699642370780191"
"1596","0.047173303696105166","0.047173303696105166","0.047173303696105166"
"1597","0.047156048665887546","0.047156048665887546","0.047156048665887546"
"1598","0.047130822218097154","0.047130822218097154","0.047130822218097154"
"1599","0.046946533132965367","0.046946533132965367","0.046946533132965367"
"1600","0.0468259720479153","0.0468259720479153","0.0468259720479153"
"1601","0.04685571224960897","0.04685571224960897","0.04685571224960897"
"1602","0.04687333334873002","0.04687333334873002","0.04687333334873002"
"1603","0.04690021973265897","0.04690021973265897","0.04690021973265897"
"1604","0.046830281120769326","0.046830281120769326","0.046830281120769326"
"1605","0.04678081526746234","0.04678081526746234","0.04678081526746234"
"1606","0.04660925170598877","0.04660925170598877","0.04660925170598877"
"1607","0.04660451208714337","0.04660451208714337","0.04660451208714337"
"1608","0.04660131106936624","0.04660131106936624","0.04660131106936624"
"1609","0.04656589384752488","0.04656589384752488","0.04656589384752488"
"1610","0.04658059051984714","0.04658059051984714","0.04658059051984714"
"1611","0.046633483740752414","0.046633483740752414","0.046633483740752414"
"1612","0.04677186994369896","0.04677186994369896","0.04677186994369896"
"1613","0.04686290078264262","0.04686290078264262","0.04686290078264262"
"1614","0.04680479913284736","0.04680479913284736","0.04680479913284736"
"1615","0.04688473919125658","0.04688473919125658","0.04688473919125658"
"1616","0.0468206754656479","0.0468206754656479","0.0468206754656479"
"1617","0.04699881045103428","0.04699881045103428","0.04699881045103428"
"1618","0.04686030071036565","0.04686030071036565","0.04686030071036565"
"1619","0.04676517540189837","0.04676517540189837","0.04676517540189837"
"1620","0.046792931191711906","0.046792931191711906","0.046792931191711906"
"1621","0.04652502924603011","0.04652502924603011","0.04652502924603011"
"1622","0.046580002021547114","0.046580002021547114","0.046580002021547114"
"1623","0.04668467874076986","0.04668467874076986","0.04668467874076986"
"1624","0.046374460607619274","0.046374460607619274","0.046374460607619274"
"1625","0.04592748614515932","0.04592748614515932","0.04592748614515932"
"1626","0.04579002694226801","0.04579002694226801","0.04579002694226801"
"1627","0.04585491445078145","0.04585491445078145","0.04585491445078145"
"1628","0.04589605385452391","0.04589605385452391","0.04589605385452391"
"1629","0.04560829140172","0.04560829140172","0.04560829140172"
"1630","0.04539036916288","0.04539036916288","0.04539036916288"
"1631","0.04461323242146699","0.04461323242146699","0.04461323242146699"
"1632","0.04443616121342139","0.04443616121342139","0.04443616121342139"
"1633","0.044399606583580845","0.044399606583580845","0.044399606583580845"
"1634","0.044401102299462","0.044401102299462","0.044401102299462"
"1635","0.04440923703257881","0.04440923703257881","0.04440923703257881"
"1636","0.044446299691492365","0.044446299691492365","0.044446299691492365"
"1637","0.044349297531510866","0.044349297531510866","0.044349297531510866"
"1638","0.044460554343337816","0.044460554343337816","0.044460554343337816"
"1639","0.04452207222033942","0.04452207222033942","0.04452207222033942"
"1640","0.04449178391313624","0.04449178391313624","0.04449178391313624"
"1641","0.04440073787737342","0.04440073787737342","0.04440073787737342"
"1642","0.044420320457143204","0.044420320457143204","0.044420320457143204"
"1643","0.044393661357314575","0.044393661357314575","0.044393661357314575"
"1644","0.044420064937707684","0.044420064937707684","0.044420064937707684"
"1645","0.044666359915826764","0.044666359915826764","0.044666359915826764"
"1646","0.04462211592610748","0.04462211592610748","0.04462211592610748"
"1647","0.04374543381485319","0.04374543381485319","0.04374543381485319"
"1648","0.043658215310868054","0.043658215310868054","0.043658215310868054"
"1649","0.043468447663037785","0.043468447663037785","0.043468447663037785"
"1650","0.043563262719867955","0.043563262719867955","0.043563262719867955"
"1651","0.04358211814071096","0.04358211814071096","0.04358211814071096"
"1652","0.04354105763625176","0.04354105763625176","0.04354105763625176"
"1653","0.043497027354019266","0.043497027354019266","0.043497027354019266"
"1654","0.04333621933834539","0.04333621933834539","0.04333621933834539"
"1655","0.043310381014580054","0.043310381014580054","0.043310381014580054"
"1656","0.04323706494806896","0.04323706494806896","0.04323706494806896"
"1657","0.04307651756671331","0.04307651756671331","0.04307651756671331"
"1658","0.04291620092865612","0.04291620092865612","0.04291620092865612"
"1659","0.04288434688785365","0.04288434688785365","0.04288434688785365"
"1660","0.04268796612390332","0.04268796612390332","0.04268796612390332"
"1661","0.042649353076038614","0.042649353076038614","0.042649353076038614"
"1662","0.04258672515639947","0.04258672515639947","0.04258672515639947"
"1663","0.043265973373005785","0.043265973373005785","0.043265973373005785"
"1664","0.0435248953822468","0.0435248953822468","0.0435248953822468"
"1665","0.04347659329188958","0.04347659329188958","0.04347659329188958"
"1666","0.043451879272562645","0.043451879272562645","0.043451879272562645"
"1667","0.04326619825636347","0.04326619825636347","0.04326619825636347"
"1668","0.04327760621875761","0.04327760621875761","0.04327760621875761"
"1669","0.04306054697002447","0.04306054697002447","0.04306054697002447"
"1670","0.04318923876724309","0.04318923876724309","0.04318923876724309"
"1671","0.04312235159385536","0.04312235159385536","0.04312235159385536"
"1672","0.04290324946096729","0.04290324946096729","0.04290324946096729"
"1673","0.04288773674902225","0.04288773674902225","0.04288773674902225"
"1674","0.04287015815960273","0.04287015815960273","0.04287015815960273"
"1675","0.04283991658409673","0.04283991658409673","0.04283991658409673"
"1676","0.04316042178118276","0.04316042178118276","0.04316042178118276"
"1677","0.04326220579474928","0.04326220579474928","0.04326220579474928"
"1678","0.0431203213963835","0.0431203213963835","0.0431203213963835"
"1679","0.04302834585338594","0.04302834585338594","0.04302834585338594"
"1680","0.04304043741246301","0.04304043741246301","0.04304043741246301"
"1681","0.04294926009865271","0.04294926009865271","0.04294926009865271"
"1682","0.04295402962773565","0.04295402962773565","0.04295402962773565"
"1683","0.04288568259586417","0.04288568259586417","0.04288568259586417"
"1684","0.04293855608455718","0.04293855608455718","0.04293855608455718"
"1685","0.04358727855105249","0.04358727855105249","0.04358727855105249"
"1686","0.043735904258395","0.043735904258395","0.043735904258395"
"1687","0.043322138843082246","0.043322138843082246","0.043322138843082246"
"1688","0.04352992753542605","0.04352992753542605","0.04352992753542605"
"1689","0.04406264161188451","0.04406264161188451","0.04406264161188451"
"1690","0.04408074061844557","0.04408074061844557","0.04408074061844557"
"1691","0.04379057843119852","0.04379057843119852","0.04379057843119852"
"1692","0.04379229519871019","0.04379229519871019","0.04379229519871019"
"1693","0.04268419894848078","0.04268419894848078","0.04268419894848078"
"1694","0.04259115779506309","0.04259115779506309","0.04259115779506309"
"1695","0.042611419054723924","0.042611419054723924","0.042611419054723924"
"1696","0.04262302902246278","0.04262302902246278","0.04262302902246278"
"1697","0.042265042517748146","0.042265042517748146","0.042265042517748146"
"1698","0.04232864079198667","0.04232864079198667","0.04232864079198667"
"1699","0.042454919411194704","0.042454919411194704","0.042454919411194704"
"1700","0.042435814886693915","0.042435814886693915","0.042435814886693915"
"1701","0.04234819963042225","0.04234819963042225","0.04234819963042225"
"1702","0.04216617919090721","0.04216617919090721","0.04216617919090721"
"1703","0.04211250556898968","0.04211250556898968","0.04211250556898968"
"1704","0.04210779317137268","0.04210779317137268","0.04210779317137268"
"1705","0.04204977474338006","0.04204977474338006","0.04204977474338006"
"1706","0.04206230624741505","0.04206230624741505","0.04206230624741505"
"1707","0.04206468440178368","0.04206468440178368","0.04206468440178368"
"1708","0.04218695846992353","0.04218695846992353","0.04218695846992353"
"1709","0.041997503359166403","0.041997503359166403","0.041997503359166403"
"1710","0.04201755524864272","0.04201755524864272","0.04201755524864272"
"1711","0.041757590776043275","0.041757590776043275","0.041757590776043275"
"1712","0.04178935282287143","0.04178935282287143","0.04178935282287143"
"1713","0.041395906015994056","0.041395906015994056","0.041395906015994056"
"1714","0.04145435637661389","0.04145435637661389","0.04145435637661389"
"1715","0.0420173529239874","0.0420173529239874","0.0420173529239874"
"1716","0.04188053643419629","0.04188053643419629","0.04188053643419629"
"1717","0.04183761402964592","0.04183761402964592","0.04183761402964592"
"1718","0.04167812331505711","0.04167812331505711","0.04167812331505711"
"1719","0.041725183789810494","0.041725183789810494","0.041725183789810494"
"1720","0.041502077954392584","0.041502077954392584","0.041502077954392584"
"1721","0.04145279935309811","0.04145279935309811","0.04145279935309811"
"1722","0.04141541077858872","0.04141541077858872","0.04141541077858872"
"1723","0.04153822068538931","0.04153822068538931","0.04153822068538931"
"1724","0.042504633200310525","0.042504633200310525","0.042504633200310525"
"1725","0.04250028423137135","0.04250028423137135","0.04250028423137135"
"1726","0.0421071099590451","0.0421071099590451","0.0421071099590451"
"1727","0.04221638087183237","0.04221638087183237","0.04221638087183237"
"1728","0.042414896689828424","0.042414896689828424","0.042414896689828424"
"1729","0.042186212456888625","0.042186212456888625","0.042186212456888625"
"1730","0.04216576859591499","0.04216576859591499","0.04216576859591499"
"1731","0.04215389283758307","0.04215389283758307","0.04215389283758307"
"1732","0.042213110538524765","0.042213110538524765","0.042213110538524765"
"1733","0.04217216691948355","0.04217216691948355","0.04217216691948355"
"1734","0.042285964213725595","0.042285964213725595","0.042285964213725595"
"1735","0.04217799688349404","0.04217799688349404","0.04217799688349404"
"1736","0.04219825030821893","0.04219825030821893","0.04219825030821893"
"1737","0.042164910095374264","0.042164910095374264","0.042164910095374264"
"1738","0.04206643788262256","0.04206643788262256","0.04206643788262256"
"1739","0.04203740367074571","0.04203740367074571","0.04203740367074571"
"1740","0.0415626638110668","0.0415626638110668","0.0415626638110668"
"1741","0.04153138397941514","0.04153138397941514","0.04153138397941514"
"1742","0.041321386881763976","0.041321386881763976","0.041321386881763976"
"1743","0.04136273110551494","0.04136273110551494","0.04136273110551494"
"1744","0.04119697359227945","0.04119697359227945","0.04119697359227945"
"1745","0.04111217192359387","0.04111217192359387","0.04111217192359387"
"1746","0.04096139399482617","0.04096139399482617","0.04096139399482617"
"1747","0.040892722892264526","0.040892722892264526","0.040892722892264526"
"1748","0.04083844535348434","0.04083844535348434","0.04083844535348434"
"1749","0.04105166305329592","0.04105166305329592","0.04105166305329592"
"1750","0.04107060401389996","0.04107060401389996","0.04107060401389996"
"1751","0.04100348615634536","0.04100348615634536","0.04100348615634536"
"1752","0.04068272333473913","0.04068272333473913","0.04068272333473913"
"1753","0.040571728971092","0.040571728971092","0.040571728971092"
"1754","0.04058775812062242","0.04058775812062242","0.04058775812062242"
"1755","0.04061125203641871","0.04061125203641871","0.04061125203641871"
"1756","0.04041776094319565","0.04041776094319565","0.04041776094319565"
"1757","0.04032006917876147","0.04032006917876147","0.04032006917876147"
"1758","0.04044728552449554","0.04044728552449554","0.04044728552449554"
"1759","0.040474104693543816","0.040474104693543816","0.040474104693543816"
"1760","0.04040359043560567","0.04040359043560567","0.04040359043560567"
"1761","0.04051684502896572","0.04051684502896572","0.04051684502896572"
"1762","0.040369685418489905","0.040369685418489905","0.040369685418489905"
"1763","0.04034326749868573","0.04034326749868573","0.04034326749868573"
"1764","0.04057980633178164","0.04057980633178164","0.04057980633178164"
"1765","0.04065895873964542","0.04065895873964542","0.04065895873964542"
"1766","0.0406191936782783","0.0406191936782783","0.0406191936782783"
"1767","0.040668724696078","0.040668724696078","0.040668724696078"
"1768","0.04059335242897745","0.04059335242897745","0.04059335242897745"
"1769","0.04038609542425663","0.04038609542425663","0.04038609542425663"
"1770","0.04037852406146981","0.04037852406146981","0.04037852406146981"
"1771","0.04121236444583961","0.04121236444583961","0.04121236444583961"
"1772","0.04109596328011581","0.04109596328011581","0.04109596328011581"
"1773","0.04086119880278905","0.04086119880278905","0.04086119880278905"
"1774","0.040781876184637585","0.040781876184637585","0.040781876184637585"
"1775","0.04105320770352606","0.04105320770352606","0.04105320770352606"
"1776","0.04102859820520121","0.04102859820520121","0.04102859820520121"
"1777","0.04110302066519147","0.04110302066519147","0.04110302066519147"
"1778","0.041194684697049004","0.041194684697049004","0.041194684697049004"
"1779","0.04069749147646011","0.04069749147646011","0.04069749147646011"
"1780","0.040642737437571796","0.040642737437571796","0.040642737437571796"
"1781","0.04046158829319572","0.04046158829319572","0.04046158829319572"
"1782","0.040422935188112276","0.040422935188112276","0.040422935188112276"
"1783","0.04112411719259052","0.04112411719259052","0.04112411719259052"
"1784","0.04105160025406688","0.04105160025406688","0.04105160025406688"
"1785","0.04110209956499083","0.04110209956499083","0.04110209956499083"
"1786","0.04085853859516127","0.04085853859516127","0.04085853859516127"
"1787","0.040733062181740054","0.040733062181740054","0.040733062181740054"
"1788","0.04079121135559583","0.04079121135559583","0.04079121135559583"
"1789","0.04125868069776704","0.04125868069776704","0.04125868069776704"
"1790","0.041225669096918806","0.041225669096918806","0.041225669096918806"
"1791","0.04117405961105038","0.04117405961105038","0.04117405961105038"
"1792","0.041145530510102474","0.041145530510102474","0.041145530510102474"
"1793","0.04137252721314629","0.04137252721314629","0.04137252721314629"
"1794","0.04138415534019707","0.04138415534019707","0.04138415534019707"
"1795","0.041219266032474854","0.041219266032474854","0.041219266032474854"
"1796","0.04153821922040411","0.04153821922040411","0.04153821922040411"
"1797","0.041370002838176864","0.041370002838176864","0.041370002838176864"
"1798","0.041368480223334496","0.041368480223334496","0.041368480223334496"
"1799","0.041576320111810686","0.041576320111810686","0.041576320111810686"
"1800","0.041675441252392906","0.041675441252392906","0.041675441252392906"
"1801","0.041768209013851386","0.041768209013851386","0.041768209013851386"
"1802","0.04175884909780016","0.04175884909780016","0.04175884909780016"
"1803","0.041725894133190784","0.041725894133190784","0.041725894133190784"
"1804","0.041757852050460995","0.041757852050460995","0.041757852050460995"
"1805","0.04237826715356537","0.04237826715356537","0.04237826715356537"
"1806","0.04236566101954806","0.04236566101954806","0.04236566101954806"
"1807","0.04248418782704643","0.04248418782704643","0.04248418782704643"
"1808","0.04248815378883765","0.04248815378883765","0.04248815378883765"
"1809","0.042217971048953515","0.042217971048953515","0.042217971048953515"
"1810","0.04212977451730578","0.04212977451730578","0.04212977451730578"
"1811","0.04195687532691019","0.04195687532691019","0.04195687532691019"
"1812","0.04191195670485733","0.04191195670485733","0.04191195670485733"
"1813","0.04144596554309366","0.04144596554309366","0.04144596554309366"
"1814","0.041393011815786834","0.041393011815786834","0.041393011815786834"
"1815","0.04152387017088514","0.04152387017088514","0.04152387017088514"
"1816","0.04146431212476085","0.04146431212476085","0.04146431212476085"
"1817","0.041380740549888405","0.041380740549888405","0.041380740549888405"
"1818","0.04157100956266125","0.04157100956266125","0.04157100956266125"
"1819","0.04106036534178115","0.04106036534178115","0.04106036534178115"
"1820","0.04122428091775094","0.04122428091775094","0.04122428091775094"
"1821","0.041147458637576725","0.041147458637576725","0.041147458637576725"
"1822","0.04108518240382038","0.04108518240382038","0.04108518240382038"
"1823","0.04089652175852467","0.04089652175852467","0.04089652175852467"
"1824","0.04089045151624651","0.04089045151624651","0.04089045151624651"
"1825","0.04080911068955348","0.04080911068955348","0.04080911068955348"
"1826","0.04015635438337331","0.04015635438337331","0.04015635438337331"
"1827","0.04009171033145061","0.04009171033145061","0.04009171033145061"
"1828","0.04001618309818681","0.04001618309818681","0.04001618309818681"
"1829","0.04030460430501354","0.04030460430501354","0.04030460430501354"
"1830","0.04034091929816419","0.04034091929816419","0.04034091929816419"
"1831","0.04021323452378431","0.04021323452378431","0.04021323452378431"
"1832","0.0402008409501009","0.0402008409501009","0.0402008409501009"
"1833","0.0402604082710154","0.0402604082710154","0.0402604082710154"
"1834","0.04031873954060886","0.04031873954060886","0.04031873954060886"
"1835","0.04012821716670361","0.04012821716670361","0.04012821716670361"
"1836","0.04002657574305814","0.04002657574305814","0.04002657574305814"
"1837","0.04004390721859795","0.04004390721859795","0.04004390721859795"
"1838","0.04007033642070989","0.04007033642070989","0.04007033642070989"
"1839","0.04010411377567502","0.04010411377567502","0.04010411377567502"
"1840","0.04013207460132738","0.04013207460132738","0.04013207460132738"
"1841","0.04008265783315495","0.04008265783315495","0.04008265783315495"
"1842","0.03993972440043257","0.03993972440043257","0.03993972440043257"
"1843","0.03989956016829681","0.03989956016829681","0.03989956016829681"
"1844","0.039851966237885846","0.039851966237885846","0.039851966237885846"
"1845","0.03944687074390314","0.03944687074390314","0.03944687074390314"
"1846","0.039361299820510405","0.039361299820510405","0.039361299820510405"
"1847","0.039465434208423605","0.039465434208423605","0.039465434208423605"
"1848","0.039456343373638535","0.039456343373638535","0.039456343373638535"
"1849","0.03946803245944754","0.03946803245944754","0.03946803245944754"
"1850","0.03971834930236496","0.03971834930236496","0.03971834930236496"
"1851","0.04057396428644775","0.04057396428644775","0.04057396428644775"
"1852","0.0405977500816955","0.0405977500816955","0.0405977500816955"
"1853","0.04055476817893722","0.04055476817893722","0.04055476817893722"
"1854","0.041237733921863966","0.041237733921863966","0.041237733921863966"
"1855","0.041016062861308454","0.041016062861308454","0.041016062861308454"
"1856","0.04121091372688256","0.04121091372688256","0.04121091372688256"
"1857","0.0409883346563826","0.0409883346563826","0.0409883346563826"
"1858","0.04073239624692453","0.04073239624692453","0.04073239624692453"
"1859","0.04068324070142967","0.04068324070142967","0.04068324070142967"
"1860","0.04047167375462041","0.04047167375462041","0.04047167375462041"
"1861","0.04038595073294663","0.04038595073294663","0.04038595073294663"
"1862","0.04030214068258092","0.04030214068258092","0.04030214068258092"
"1863","0.04022192758700204","0.04022192758700204","0.04022192758700204"
"1864","0.04021103859893859","0.04021103859893859","0.04021103859893859"
"1865","0.039588620436806526","0.039588620436806526","0.039588620436806526"
"1866","0.03970104665791113","0.03970104665791113","0.03970104665791113"
"1867","0.03982940189584735","0.03982940189584735","0.03982940189584735"
"1868","0.03982403127491356","0.03982403127491356","0.03982403127491356"
"1869","0.039816046943001095","0.039816046943001095","0.039816046943001095"
