"Step","fast-microwave-1 - loss/current","fast-microwave-1 - loss/current__MIN","fast-microwave-1 - loss/current__MAX"
"840","0.01776791736483574","0.01776791736483574","0.01776791736483574"
"841","0.1787152886390686","0.1787152886390686","0.1787152886390686"
"842","0.06191981956362724","0.06191981956362724","0.06191981956362724"
"843","0.06096615269780159","0.06096615269780159","0.06096615269780159"
"844","0.05518869310617447","0.05518869310617447","0.05518869310617447"
"845","0.10714976489543915","0.10714976489543915","0.10714976489543915"
"846","0.10030253231525421","0.10030253231525421","0.10030253231525421"
"847","0.06793038547039032","0.06793038547039032","0.06793038547039032"
"848","0.11921178549528122","0.11921178549528122","0.11921178549528122"
"849","0.10816122591495514","0.10816122591495514","0.10816122591495514"
"850","0.06398413330316544","0.06398413330316544","0.06398413330316544"
"851","0.008352842181921005","0.008352842181921005","0.008352842181921005"
"852","0.13241198658943176","0.13241198658943176","0.13241198658943176"
"853","0.01627359353005886","0.01627359353005886","0.01627359353005886"
"854","0.048618730157613754","0.048618730157613754","0.048618730157613754"
"855","0.05195455998182297","0.05195455998182297","0.05195455998182297"
"856","0.09111332893371582","0.09111332893371582","0.09111332893371582"
"857","0.09886612743139267","0.09886612743139267","0.09886612743139267"
"858","0.0101352259516716","0.0101352259516716","0.0101352259516716"
"859","0.10631634294986725","0.10631634294986725","0.10631634294986725"
"860","0.021219540387392044","0.021219540387392044","0.021219540387392044"
"861","0.11761486530303955","0.11761486530303955","0.11761486530303955"
"862","0.02913844957947731","0.02913844957947731","0.02913844957947731"
"863","0.007887778803706169","0.007887778803706169","0.007887778803706169"
"864","0.030424121767282486","0.030424121767282486","0.030424121767282486"
"865","0.005390616599470377","0.005390616599470377","0.005390616599470377"
"866","0.05610722675919533","0.05610722675919533","0.05610722675919533"
"867","0.02999347820878029","0.02999347820878029","0.02999347820878029"
"868","0.0786830484867096","0.0786830484867096","0.0786830484867096"
"869","0.015938296914100647","0.015938296914100647","0.015938296914100647"
"870","0.07405818998813629","0.07405818998813629","0.07405818998813629"
"871","0.0695938915014267","0.0695938915014267","0.0695938915014267"
"872","0.05811705440282822","0.05811705440282822","0.05811705440282822"
"873","0.042259834706783295","0.042259834706783295","0.042259834706783295"
"874","0.04900892451405525","0.04900892451405525","0.04900892451405525"
"875","0.2626277506351471","0.2626277506351471","0.2626277506351471"
"876","0.02910083346068859","0.02910083346068859","0.02910083346068859"
"877","0.07096009701490402","0.07096009701490402","0.07096009701490402"
"878","0.039806656539440155","0.039806656539440155","0.039806656539440155"
"879","0.04499482735991478","0.04499482735991478","0.04499482735991478"
"880","0.031614750623703","0.031614750623703","0.031614750623703"
"881","0.045872896909713745","0.045872896909713745","0.045872896909713745"
"882","0.03574332594871521","0.03574332594871521","0.03574332594871521"
"883","0.01530000101774931","0.01530000101774931","0.01530000101774931"
"884","0.05220584571361542","0.05220584571361542","0.05220584571361542"
"885","0.07408549636602402","0.07408549636602402","0.07408549636602402"
"886","0.02460560016334057","0.02460560016334057","0.02460560016334057"
"887","0.040168195962905884","0.040168195962905884","0.040168195962905884"
"888","0.06242962181568146","0.06242962181568146","0.06242962181568146"
"889","0.06350958347320557","0.06350958347320557","0.06350958347320557"
"890","0.05915333703160286","0.05915333703160286","0.05915333703160286"
"891","0.10074618458747864","0.10074618458747864","0.10074618458747864"
"892","0.11360937356948853","0.11360937356948853","0.11360937356948853"
"893","0.07108088582754135","0.07108088582754135","0.07108088582754135"
"894","0.05269540473818779","0.05269540473818779","0.05269540473818779"
"895","0.01632324792444706","0.01632324792444706","0.01632324792444706"
"896","0.015288732945919037","0.015288732945919037","0.015288732945919037"
"897","0.042424168437719345","0.042424168437719345","0.042424168437719345"
"898","0.05421610176563263","0.05421610176563263","0.05421610176563263"
"899","0.047227900475263596","0.047227900475263596","0.047227900475263596"
"900","0.1335514932870865","0.1335514932870865","0.1335514932870865"
"901","0.10988742113113403","0.10988742113113403","0.10988742113113403"
"902","0.01027631014585495","0.01027631014585495","0.01027631014585495"
"903","0.03180362656712532","0.03180362656712532","0.03180362656712532"
"904","0.06121045723557472","0.06121045723557472","0.06121045723557472"
"905","0.06070074066519737","0.06070074066519737","0.06070074066519737"
"906","0.101583331823349","0.101583331823349","0.101583331823349"
"907","0.06128683686256409","0.06128683686256409","0.06128683686256409"
"908","0.07514620572328568","0.07514620572328568","0.07514620572328568"
"909","0.08001792430877686","0.08001792430877686","0.08001792430877686"
"910","0.057201385498046875","0.057201385498046875","0.057201385498046875"
"911","0.042084306478500366","0.042084306478500366","0.042084306478500366"
"912","0.20894497632980347","0.20894497632980347","0.20894497632980347"
"913","0.06806919723749161","0.06806919723749161","0.06806919723749161"
"914","0.03192537650465965","0.03192537650465965","0.03192537650465965"
"915","0.040805500000715256","0.040805500000715256","0.040805500000715256"
"916","0.06804700195789337","0.06804700195789337","0.06804700195789337"
"917","0.04266829788684845","0.04266829788684845","0.04266829788684845"
"918","0.06748823821544647","0.06748823821544647","0.06748823821544647"
"919","0.03461982309818268","0.03461982309818268","0.03461982309818268"
"920","0.0203317292034626","0.0203317292034626","0.0203317292034626"
"921","0.24046915769577026","0.24046915769577026","0.24046915769577026"
"922","0.07421423494815826","0.07421423494815826","0.07421423494815826"
"923","0.0368356928229332","0.0368356928229332","0.0368356928229332"
"924","0.22549980878829956","0.22549980878829956","0.22549980878829956"
"925","0.164375901222229","0.164375901222229","0.164375901222229"
"926","0.010384040884673595","0.010384040884673595","0.010384040884673595"
"927","0.20902927219867706","0.20902927219867706","0.20902927219867706"
"928","0.020597685128450394","0.020597685128450394","0.020597685128450394"
"929","0.05158480256795883","0.05158480256795883","0.05158480256795883"
"930","0.04002910852432251","0.04002910852432251","0.04002910852432251"
"931","0.05092877522110939","0.05092877522110939","0.05092877522110939"
"932","0.008774247951805592","0.008774247951805592","0.008774247951805592"
"933","0.2666633427143097","0.2666633427143097","0.2666633427143097"
"934","0.03481252118945122","0.03481252118945122","0.03481252118945122"
"935","0.1385844647884369","0.1385844647884369","0.1385844647884369"
"936","0.019816970452666283","0.019816970452666283","0.019816970452666283"
"937","0.03494645282626152","0.03494645282626152","0.03494645282626152"
"938","0.018660956993699074","0.018660956993699074","0.018660956993699074"
"939","0.12112031131982803","0.12112031131982803","0.12112031131982803"
"940","0.05954797565937042","0.05954797565937042","0.05954797565937042"
"941","0.05192653089761734","0.05192653089761734","0.05192653089761734"
"942","0.01578747108578682","0.01578747108578682","0.01578747108578682"
"943","0.24083071947097778","0.24083071947097778","0.24083071947097778"
"944","0.0712512880563736","0.0712512880563736","0.0712512880563736"
"945","0.04010091722011566","0.04010091722011566","0.04010091722011566"
"946","0.044145286083221436","0.044145286083221436","0.044145286083221436"
"947","0.04205399006605148","0.04205399006605148","0.04205399006605148"
"948","0.05931156501173973","0.05931156501173973","0.05931156501173973"
"949","0.016488680616021156","0.016488680616021156","0.016488680616021156"
"950","0.04455473646521568","0.04455473646521568","0.04455473646521568"
"951","0.10840986669063568","0.10840986669063568","0.10840986669063568"
"952","0.10603494197130203","0.10603494197130203","0.10603494197130203"
"953","0.053355202078819275","0.053355202078819275","0.053355202078819275"
"954","0.03669514134526253","0.03669514134526253","0.03669514134526253"
"955","0.02622997760772705","0.02622997760772705","0.02622997760772705"
"956","0.06228688731789589","0.06228688731789589","0.06228688731789589"
"957","0.008578935638070107","0.008578935638070107","0.008578935638070107"
"958","0.022845996543765068","0.022845996543765068","0.022845996543765068"
"959","0.34515848755836487","0.34515848755836487","0.34515848755836487"
"960","0.046923961490392685","0.046923961490392685","0.046923961490392685"
"961","0.0037667397409677505","0.0037667397409677505","0.0037667397409677505"
"962","0.06425321102142334","0.06425321102142334","0.06425321102142334"
"963","0.08512093126773834","0.08512093126773834","0.08512093126773834"
"964","0.21589720249176025","0.21589720249176025","0.21589720249176025"
"965","0.027412530034780502","0.027412530034780502","0.027412530034780502"
"966","0.041355885565280914","0.041355885565280914","0.041355885565280914"
"967","0.014341923408210278","0.014341923408210278","0.014341923408210278"
"968","0.04377312958240509","0.04377312958240509","0.04377312958240509"
"969","0.059127077460289","0.059127077460289","0.059127077460289"
"970","0.04709507152438164","0.04709507152438164","0.04709507152438164"
"971","0.17345817387104034","0.17345817387104034","0.17345817387104034"
"972","0.006966926157474518","0.006966926157474518","0.006966926157474518"
"973","0.08147182315587997","0.08147182315587997","0.08147182315587997"
"974","0.04943959414958954","0.04943959414958954","0.04943959414958954"
"975","0.05484327673912048","0.05484327673912048","0.05484327673912048"
"976","0.049593135714530945","0.049593135714530945","0.049593135714530945"
"977","0.09892648458480835","0.09892648458480835","0.09892648458480835"
"978","0.05056709051132202","0.05056709051132202","0.05056709051132202"
"979","0.0424560010433197","0.0424560010433197","0.0424560010433197"
"980","0.011398173868656158","0.011398173868656158","0.011398173868656158"
"981","0.032336924225091934","0.032336924225091934","0.032336924225091934"
"982","0.02576400153338909","0.02576400153338909","0.02576400153338909"
"983","0.06333959847688675","0.06333959847688675","0.06333959847688675"
"984","0.01951574720442295","0.01951574720442295","0.01951574720442295"
"985","0.036108821630477905","0.036108821630477905","0.036108821630477905"
"986","0.035526007413864136","0.035526007413864136","0.035526007413864136"
"987","0.06739312410354614","0.06739312410354614","0.06739312410354614"
"988","0.038631290197372437","0.038631290197372437","0.038631290197372437"
"989","0.04294687509536743","0.04294687509536743","0.04294687509536743"
"990","0.08748519420623779","0.08748519420623779","0.08748519420623779"
"991","0.24925273656845093","0.24925273656845093","0.24925273656845093"
"992","0.036050327122211456","0.036050327122211456","0.036050327122211456"
"993","0.025390692055225372","0.025390692055225372","0.025390692055225372"
"994","0.09587412327528","0.09587412327528","0.09587412327528"
"995","0.09812936931848526","0.09812936931848526","0.09812936931848526"
"996","0.12316526472568512","0.12316526472568512","0.12316526472568512"
"997","0.31441450119018555","0.31441450119018555","0.31441450119018555"
"998","0.0143740801140666","0.0143740801140666","0.0143740801140666"
"999","0.029869429767131805","0.029869429767131805","0.029869429767131805"
"1000","0.005865378305315971","0.005865378305315971","0.005865378305315971"
"1001","0.03261450678110123","0.03261450678110123","0.03261450678110123"
"1002","0.058787520974874496","0.058787520974874496","0.058787520974874496"
"1003","0.023127920925617218","0.023127920925617218","0.023127920925617218"
"1004","0.019369270652532578","0.019369270652532578","0.019369270652532578"
"1005","0.028014231473207474","0.028014231473207474","0.028014231473207474"
"1006","0.045688435435295105","0.045688435435295105","0.045688435435295105"
"1007","0.16406047344207764","0.16406047344207764","0.16406047344207764"
"1008","0.07543148845434189","0.07543148845434189","0.07543148845434189"
"1009","0.0323532298207283","0.0323532298207283","0.0323532298207283"
"1010","0.00788784958422184","0.00788784958422184","0.00788784958422184"
"1011","0.02628176473081112","0.02628176473081112","0.02628176473081112"
"1012","0.1265738159418106","0.1265738159418106","0.1265738159418106"
"1013","0.03989827260375023","0.03989827260375023","0.03989827260375023"
"1014","0.1096808984875679","0.1096808984875679","0.1096808984875679"
"1015","0.22477100789546967","0.22477100789546967","0.22477100789546967"
"1016","0.020154422149062157","0.020154422149062157","0.020154422149062157"
"1017","0.04217498376965523","0.04217498376965523","0.04217498376965523"
"1018","0.025165589526295662","0.025165589526295662","0.025165589526295662"
"1019","0.019361410290002823","0.019361410290002823","0.019361410290002823"
"1020","0.15880675613880157","0.15880675613880157","0.15880675613880157"
"1021","0.1899060159921646","0.1899060159921646","0.1899060159921646"
"1022","0.024563204497098923","0.024563204497098923","0.024563204497098923"
"1023","0.05929722636938095","0.05929722636938095","0.05929722636938095"
"1024","0.05870310217142105","0.05870310217142105","0.05870310217142105"
"1025","0.27882927656173706","0.27882927656173706","0.27882927656173706"
"1026","0.021470051258802414","0.021470051258802414","0.021470051258802414"
"1027","0.09784314781427383","0.09784314781427383","0.09784314781427383"
"1028","0.173898383975029","0.173898383975029","0.173898383975029"
"1029","0.039166584610939026","0.039166584610939026","0.039166584610939026"
"1030","0.12233824282884598","0.12233824282884598","0.12233824282884598"
"1031","0.08847860991954803","0.08847860991954803","0.08847860991954803"
"1032","0.14376167953014374","0.14376167953014374","0.14376167953014374"
"1033","0.05324459448456764","0.05324459448456764","0.05324459448456764"
"1034","0.01653776317834854","0.01653776317834854","0.01653776317834854"
"1035","0.08141715824604034","0.08141715824604034","0.08141715824604034"
"1036","0.018010763451457024","0.018010763451457024","0.018010763451457024"
"1037","0.026017270982265472","0.026017270982265472","0.026017270982265472"
"1038","0.09543510526418686","0.09543510526418686","0.09543510526418686"
"1039","0.05232998728752136","0.05232998728752136","0.05232998728752136"
"1040","0.021969573572278023","0.021969573572278023","0.021969573572278023"
"1041","0.03798311948776245","0.03798311948776245","0.03798311948776245"
"1042","0.08666772395372391","0.08666772395372391","0.08666772395372391"
"1043","0.026671135798096657","0.026671135798096657","0.026671135798096657"
"1044","0.026663724333047867","0.026663724333047867","0.026663724333047867"
"1045","0.14976023137569427","0.14976023137569427","0.14976023137569427"
"1046","0.05999809876084328","0.05999809876084328","0.05999809876084328"
"1047","0.007039300631731749","0.007039300631731749","0.007039300631731749"
"1048","0.030133623629808426","0.030133623629808426","0.030133623629808426"
"1049","0.038114361464977264","0.038114361464977264","0.038114361464977264"
"1050","0.05137152969837189","0.05137152969837189","0.05137152969837189"
"1051","0.016330746933817863","0.016330746933817863","0.016330746933817863"
"1052","0.02991989068686962","0.02991989068686962","0.02991989068686962"
"1053","0.2994318902492523","0.2994318902492523","0.2994318902492523"
"1054","0.025271138176321983","0.025271138176321983","0.025271138176321983"
"1055","0.01905379816889763","0.01905379816889763","0.01905379816889763"
"1056","0.07204505801200867","0.07204505801200867","0.07204505801200867"
"1057","0.029108092188835144","0.029108092188835144","0.029108092188835144"
"1058","0.00568999070674181","0.00568999070674181","0.00568999070674181"
"1059","0.145979642868042","0.145979642868042","0.145979642868042"
"1060","0.0444735549390316","0.0444735549390316","0.0444735549390316"
"1061","0.04307004064321518","0.04307004064321518","0.04307004064321518"
"1062","0.026341406628489494","0.026341406628489494","0.026341406628489494"
"1063","0.11417493224143982","0.11417493224143982","0.11417493224143982"
"1064","0.07079078257083893","0.07079078257083893","0.07079078257083893"
"1065","0.06314291805028915","0.06314291805028915","0.06314291805028915"
"1066","0.20146824419498444","0.20146824419498444","0.20146824419498444"
"1067","0.018645642325282097","0.018645642325282097","0.018645642325282097"
"1068","0.09189464151859283","0.09189464151859283","0.09189464151859283"
"1069","0.12074883282184601","0.12074883282184601","0.12074883282184601"
"1070","0.26083698868751526","0.26083698868751526","0.26083698868751526"
"1071","0.15080013871192932","0.15080013871192932","0.15080013871192932"
"1072","0.03362785279750824","0.03362785279750824","0.03362785279750824"
"1073","0.036387570202350616","0.036387570202350616","0.036387570202350616"
"1074","0.02323118969798088","0.02323118969798088","0.02323118969798088"
"1075","0.05605586990714073","0.05605586990714073","0.05605586990714073"
"1076","0.030576180666685104","0.030576180666685104","0.030576180666685104"
"1077","0.0038980382960289717","0.0038980382960289717","0.0038980382960289717"
"1078","0.11731415241956711","0.11731415241956711","0.11731415241956711"
"1079","0.20096172392368317","0.20096172392368317","0.20096172392368317"
"1080","0.07241946458816528","0.07241946458816528","0.07241946458816528"
"1081","0.013577641919255257","0.013577641919255257","0.013577641919255257"
"1082","0.028944026678800583","0.028944026678800583","0.028944026678800583"
"1083","0.05007505416870117","0.05007505416870117","0.05007505416870117"
"1084","0.07962824404239655","0.07962824404239655","0.07962824404239655"
"1085","0.09847943484783173","0.09847943484783173","0.09847943484783173"
"1086","0.041921183466911316","0.041921183466911316","0.041921183466911316"
"1087","0.05644752085208893","0.05644752085208893","0.05644752085208893"
"1088","0.03050171211361885","0.03050171211361885","0.03050171211361885"
"1089","0.054581187665462494","0.054581187665462494","0.054581187665462494"
"1090","0.08360118418931961","0.08360118418931961","0.08360118418931961"
"1091","0.03659787401556969","0.03659787401556969","0.03659787401556969"
"1092","0.12243393063545227","0.12243393063545227","0.12243393063545227"
"1093","0.02699471265077591","0.02699471265077591","0.02699471265077591"
"1094","0.05106186866760254","0.05106186866760254","0.05106186866760254"
"1095","0.08702996373176575","0.08702996373176575","0.08702996373176575"
"1096","0.015636660158634186","0.015636660158634186","0.015636660158634186"
"1097","0.02418973669409752","0.02418973669409752","0.02418973669409752"
"1098","0.004526568576693535","0.004526568576693535","0.004526568576693535"
"1099","0.04470811039209366","0.04470811039209366","0.04470811039209366"
"1100","0.01899687945842743","0.01899687945842743","0.01899687945842743"
"1101","0.04358336701989174","0.04358336701989174","0.04358336701989174"
"1102","0.009580058977007866","0.009580058977007866","0.009580058977007866"
"1103","0.004487735219299793","0.004487735219299793","0.004487735219299793"
"1104","0.023632382974028587","0.023632382974028587","0.023632382974028587"
"1105","0.042136602103710175","0.042136602103710175","0.042136602103710175"
"1106","0.023825712502002716","0.023825712502002716","0.023825712502002716"
"1107","0.04847504943609238","0.04847504943609238","0.04847504943609238"
"1108","0.22407381236553192","0.22407381236553192","0.22407381236553192"
"1109","0.028117524459958076","0.028117524459958076","0.028117524459958076"
"1110","0.07787496596574783","0.07787496596574783","0.07787496596574783"
"1111","0.09148838371038437","0.09148838371038437","0.09148838371038437"
"1112","0.039357274770736694","0.039357274770736694","0.039357274770736694"
"1113","0.04337054118514061","0.04337054118514061","0.04337054118514061"
"1114","0.08792217075824738","0.08792217075824738","0.08792217075824738"
"1115","0.0034715398214757442","0.0034715398214757442","0.0034715398214757442"
"1116","0.04275074601173401","0.04275074601173401","0.04275074601173401"
"1117","0.026801466941833496","0.026801466941833496","0.026801466941833496"
"1118","0.09375208616256714","0.09375208616256714","0.09375208616256714"
"1119","0.03037860058248043","0.03037860058248043","0.03037860058248043"
"1120","0.09483325481414795","0.09483325481414795","0.09483325481414795"
"1121","0.031214097514748573","0.031214097514748573","0.031214097514748573"
"1122","0.06413190066814423","0.06413190066814423","0.06413190066814423"
"1123","0.08033064007759094","0.08033064007759094","0.08033064007759094"
"1124","0.032717011868953705","0.032717011868953705","0.032717011868953705"
"1125","0.04719459265470505","0.04719459265470505","0.04719459265470505"
"1126","0.04534243792295456","0.04534243792295456","0.04534243792295456"
"1127","0.049796782433986664","0.049796782433986664","0.049796782433986664"
"1128","0.11035170406103134","0.11035170406103134","0.11035170406103134"
"1129","0.030882282182574272","0.030882282182574272","0.030882282182574272"
"1130","0.13962626457214355","0.13962626457214355","0.13962626457214355"
"1131","0.11278048902750015","0.11278048902750015","0.11278048902750015"
"1132","0.21468129754066467","0.21468129754066467","0.21468129754066467"
"1133","0.028504403308033943","0.028504403308033943","0.028504403308033943"
"1134","0.02082252874970436","0.02082252874970436","0.02082252874970436"
"1135","0.050272583961486816","0.050272583961486816","0.050272583961486816"
"1136","0.04243488609790802","0.04243488609790802","0.04243488609790802"
"1137","0.006996369920670986","0.006996369920670986","0.006996369920670986"
"1138","0.014993329532444477","0.014993329532444477","0.014993329532444477"
"1139","0.09775371849536896","0.09775371849536896","0.09775371849536896"
"1140","0.11655577272176743","0.11655577272176743","0.11655577272176743"
"1141","0.06053076684474945","0.06053076684474945","0.06053076684474945"
"1142","0.03218492493033409","0.03218492493033409","0.03218492493033409"
"1143","0.0054434360936284065","0.0054434360936284065","0.0054434360936284065"
"1144","0.034964896738529205","0.034964896738529205","0.034964896738529205"
"1145","0.03836851567029953","0.03836851567029953","0.03836851567029953"
"1146","0.09036873281002045","0.09036873281002045","0.09036873281002045"
"1147","0.029702067375183105","0.029702067375183105","0.029702067375183105"
"1148","0.13691020011901855","0.13691020011901855","0.13691020011901855"
"1149","0.009080217219889164","0.009080217219889164","0.009080217219889164"
"1150","0.03716226667165756","0.03716226667165756","0.03716226667165756"
"1151","0.009716100990772247","0.009716100990772247","0.009716100990772247"
"1152","0.12126432359218597","0.12126432359218597","0.12126432359218597"
"1153","0.0662996843457222","0.0662996843457222","0.0662996843457222"
"1154","0.040834940969944","0.040834940969944","0.040834940969944"
"1155","0.0175019521266222","0.0175019521266222","0.0175019521266222"
"1156","0.005599671043455601","0.005599671043455601","0.005599671043455601"
"1157","0.016225941479206085","0.016225941479206085","0.016225941479206085"
"1158","0.14363040030002594","0.14363040030002594","0.14363040030002594"
"1159","0.05063936114311218","0.05063936114311218","0.05063936114311218"
"1160","0.10916045308113098","0.10916045308113098","0.10916045308113098"
"1161","0.015430817380547523","0.015430817380547523","0.015430817380547523"
"1162","0.12975312769412994","0.12975312769412994","0.12975312769412994"
"1163","0.10497591644525528","0.10497591644525528","0.10497591644525528"
"1164","0.05285385623574257","0.05285385623574257","0.05285385623574257"
"1165","0.019917521625757217","0.019917521625757217","0.019917521625757217"
"1166","0.024857047945261","0.024857047945261","0.024857047945261"
"1167","0.01480272226035595","0.01480272226035595","0.01480272226035595"
"1168","0.13563403487205505","0.13563403487205505","0.13563403487205505"
"1169","0.04382381588220596","0.04382381588220596","0.04382381588220596"
"1170","0.01584228128194809","0.01584228128194809","0.01584228128194809"
"1171","0.03773143142461777","0.03773143142461777","0.03773143142461777"
"1172","0.028994830325245857","0.028994830325245857","0.028994830325245857"
"1173","0.014009992592036724","0.014009992592036724","0.014009992592036724"
"1174","0.036653608083724976","0.036653608083724976","0.036653608083724976"
"1175","0.04672699421644211","0.04672699421644211","0.04672699421644211"
"1176","0.031297504901885986","0.031297504901885986","0.031297504901885986"
"1177","0.06168052554130554","0.06168052554130554","0.06168052554130554"
"1178","0.054799869656562805","0.054799869656562805","0.054799869656562805"
"1179","0.08650439977645874","0.08650439977645874","0.08650439977645874"
"1180","0.026115166023373604","0.026115166023373604","0.026115166023373604"
"1181","0.05635348707437515","0.05635348707437515","0.05635348707437515"
"1182","0.027555469423532486","0.027555469423532486","0.027555469423532486"
"1183","0.1480351686477661","0.1480351686477661","0.1480351686477661"
"1184","0.016804629936814308","0.016804629936814308","0.016804629936814308"
"1185","0.008645333349704742","0.008645333349704742","0.008645333349704742"
"1186","0.061248838901519775","0.061248838901519775","0.061248838901519775"
"1187","0.028051115572452545","0.028051115572452545","0.028051115572452545"
"1188","0.002402625512331724","0.002402625512331724","0.002402625512331724"
"1189","0.03472546488046646","0.03472546488046646","0.03472546488046646"
"1190","0.10492776334285736","0.10492776334285736","0.10492776334285736"
"1191","0.03344942629337311","0.03344942629337311","0.03344942629337311"
"1192","0.030973758548498154","0.030973758548498154","0.030973758548498154"
"1193","0.16788777709007263","0.16788777709007263","0.16788777709007263"
"1194","0.07407091557979584","0.07407091557979584","0.07407091557979584"
"1195","0.07429682463407516","0.07429682463407516","0.07429682463407516"
"1196","0.03705437108874321","0.03705437108874321","0.03705437108874321"
"1197","0.09603609144687653","0.09603609144687653","0.09603609144687653"
"1198","0.009113295935094357","0.009113295935094357","0.009113295935094357"
"1199","0.05813657492399216","0.05813657492399216","0.05813657492399216"
"1200","0.047299548983573914","0.047299548983573914","0.047299548983573914"
"1201","0.09009750187397003","0.09009750187397003","0.09009750187397003"
"1202","0.028265327215194702","0.028265327215194702","0.028265327215194702"
"1203","0.08005867898464203","0.08005867898464203","0.08005867898464203"
"1204","0.02557854913175106","0.02557854913175106","0.02557854913175106"
"1205","0.03675149008631706","0.03675149008631706","0.03675149008631706"
"1206","0.10634966939687729","0.10634966939687729","0.10634966939687729"
"1207","0.022340305149555206","0.022340305149555206","0.022340305149555206"
"1208","0.05735354498028755","0.05735354498028755","0.05735354498028755"
"1209","0.029810909181833267","0.029810909181833267","0.029810909181833267"
"1210","0.10860438644886017","0.10860438644886017","0.10860438644886017"
"1211","0.022244824096560478","0.022244824096560478","0.022244824096560478"
"1212","0.2050693780183792","0.2050693780183792","0.2050693780183792"
"1213","0.0599604956805706","0.0599604956805706","0.0599604956805706"
"1214","0.030346110463142395","0.030346110463142395","0.030346110463142395"
"1215","0.03357788920402527","0.03357788920402527","0.03357788920402527"
"1216","0.015176147222518921","0.015176147222518921","0.015176147222518921"
"1217","0.032548803836107254","0.032548803836107254","0.032548803836107254"
"1218","0.03167399764060974","0.03167399764060974","0.03167399764060974"
"1219","0.056348420679569244","0.056348420679569244","0.056348420679569244"
"1220","0.1226029172539711","0.1226029172539711","0.1226029172539711"
"1221","0.016350669786334038","0.016350669786334038","0.016350669786334038"
"1222","0.021649865433573723","0.021649865433573723","0.021649865433573723"
"1223","0.03677363321185112","0.03677363321185112","0.03677363321185112"
"1224","0.035543229430913925","0.035543229430913925","0.035543229430913925"
"1225","0.039551183581352234","0.039551183581352234","0.039551183581352234"
"1226","0.1371375322341919","0.1371375322341919","0.1371375322341919"
"1227","0.01416868157684803","0.01416868157684803","0.01416868157684803"
"1228","0.03299640864133835","0.03299640864133835","0.03299640864133835"
"1229","0.06410915404558182","0.06410915404558182","0.06410915404558182"
"1230","0.05572161823511124","0.05572161823511124","0.05572161823511124"
"1231","0.01524767093360424","0.01524767093360424","0.01524767093360424"
"1232","0.030285555869340897","0.030285555869340897","0.030285555869340897"
"1233","0.016482427716255188","0.016482427716255188","0.016482427716255188"
"1234","0.019379325211048126","0.019379325211048126","0.019379325211048126"
"1235","0.25683313608169556","0.25683313608169556","0.25683313608169556"
"1236","0.024087628349661827","0.024087628349661827","0.024087628349661827"
"1237","0.017965763807296753","0.017965763807296753","0.017965763807296753"
"1238","0.06452441215515137","0.06452441215515137","0.06452441215515137"
"1239","0.008671562187373638","0.008671562187373638","0.008671562187373638"
"1240","0.013789733871817589","0.013789733871817589","0.013789733871817589"
"1241","0.19304239749908447","0.19304239749908447","0.19304239749908447"
"1242","0.07009851932525635","0.07009851932525635","0.07009851932525635"
"1243","0.027779869735240936","0.027779869735240936","0.027779869735240936"
"1244","0.05367717519402504","0.05367717519402504","0.05367717519402504"
"1245","0.07680217176675797","0.07680217176675797","0.07680217176675797"
"1246","0.06179042533040047","0.06179042533040047","0.06179042533040047"
"1247","0.04205579310655594","0.04205579310655594","0.04205579310655594"
"1248","0.023120956495404243","0.023120956495404243","0.023120956495404243"
"1249","0.20832547545433044","0.20832547545433044","0.20832547545433044"
"1250","0.03947000950574875","0.03947000950574875","0.03947000950574875"
"1251","0.03070010431110859","0.03070010431110859","0.03070010431110859"
"1252","0.12075279653072357","0.12075279653072357","0.12075279653072357"
"1253","0.026410140097141266","0.026410140097141266","0.026410140097141266"
"1254","0.10740457475185394","0.10740457475185394","0.10740457475185394"
"1255","0.1365213543176651","0.1365213543176651","0.1365213543176651"
"1256","0.04196123033761978","0.04196123033761978","0.04196123033761978"
"1257","0.08086387813091278","0.08086387813091278","0.08086387813091278"
"1258","0.02273489721119404","0.02273489721119404","0.02273489721119404"
"1259","0.023162841796875","0.023162841796875","0.023162841796875"
"1260","0.06953693181276321","0.06953693181276321","0.06953693181276321"
"1261","0.008609551936388016","0.008609551936388016","0.008609551936388016"
"1262","0.05486790090799332","0.05486790090799332","0.05486790090799332"
"1263","0.06302358210086823","0.06302358210086823","0.06302358210086823"
"1264","0.05661885067820549","0.05661885067820549","0.05661885067820549"
"1265","0.03207471966743469","0.03207471966743469","0.03207471966743469"
"1266","0.05425525829195976","0.05425525829195976","0.05425525829195976"
"1267","0.03297165036201477","0.03297165036201477","0.03297165036201477"
"1268","0.02608165703713894","0.02608165703713894","0.02608165703713894"
"1269","0.017470164224505424","0.017470164224505424","0.017470164224505424"
"1270","0.062172383069992065","0.062172383069992065","0.062172383069992065"
"1271","0.05333934351801872","0.05333934351801872","0.05333934351801872"
"1272","0.030533473938703537","0.030533473938703537","0.030533473938703537"
"1273","0.0656285285949707","0.0656285285949707","0.0656285285949707"
"1274","0.02596396952867508","0.02596396952867508","0.02596396952867508"
"1275","0.010594727471470833","0.010594727471470833","0.010594727471470833"
"1276","0.01791602373123169","0.01791602373123169","0.01791602373123169"
"1277","0.023187607526779175","0.023187607526779175","0.023187607526779175"
"1278","0.04970706254243851","0.04970706254243851","0.04970706254243851"
"1279","0.035359058529138565","0.035359058529138565","0.035359058529138565"
"1280","0.12143296003341675","0.12143296003341675","0.12143296003341675"
